Fe,M,S1,S2,S3,S4,Ni,Co,Cr,Mn,Se,S,Te
1.4693715364038766,3.661,-0.8001803122029952,-1.5095488026184336,-1.0713271155271038,0.043946778294491236,0.2634747812927126,-0.5191956197049424,-0.5189088846046704,-0.5155365543538067,-0.7080827744477431,1.4144575395270493,-0.7062531553742205
1.4693715364038766,3.049,-0.8001803122029952,-1.5095488026184336,-1.0713271155271038,0.043946778294491236,0.2634747812927126,-0.5191956197049424,-0.5189088846046704,-0.5155365543538067,-0.7080827744477431,1.4144575395270493,-0.7062531553742205
1.4693715364038766,3.215,-1.7891467696954977,-0.4112358518512064,-0.1146357418750505,-0.7796764631901978,0.2634747812927126,-0.5191956197049424,-0.5189088846046704,-0.5155365543538067,-0.7080827744477431,1.4144575395270493,-0.7062531553742205
1.4693715364038766,3.049,-1.7891467696954977,-0.4112358518512064,-0.1146357418750505,-0.7796764631901978,0.2634747812927126,-0.5191956197049424,-0.5189088846046704,-0.5155365543538067,-0.7080827744477431,1.4144575395270493,-0.7062531553742205
1.4693715364038766,3.661,-1.7891467696954977,-0.4112358518512064,-0.1146357418750505,-0.7796764631901978,0.2634747812927126,-0.5191956197049424,-0.5189088846046704,-0.5155365543538067,-0.7080827744477431,1.4144575395270493,-0.7062531553742205
1.4693715364038766,3.049,-1.7891467696954977,-0.4112358518512064,-0.1146357418750505,-0.7796764631901978,0.2634747812927126,-0.5191956197049424,-0.5189088846046704,-0.5155365543538067,-0.7080827744477431,1.4144575395270493,-0.7062531553742205
1.921485855297377,0.0,-0.8001803122029952,-1.5095488026184336,-1.0713271155271038,-0.7796764631901978,-0.12979276043770768,-0.5191956197049424,-0.5189088846046704,-0.5155365543538067,1.4122642663916418,-0.7069848136511536,-0.7062531553742205
1.4693715364038766,0.0,0.18878614528950724,-1.5095488026184336,-1.0713271155271038,-0.7796764631901978,0.2634747812927126,-0.5191956197049424,-0.5189088846046704,-0.5155365543538067,1.4122642663916418,-0.7069848136511536,-0.7062531553742205
1.4693715364038766,0.0,0.18878614528950724,-1.5095488026184336,-1.0713271155271038,-0.7796764631901978,0.2634747812927126,-0.5191956197049424,-0.5189088846046704,-0.5155365543538067,1.4122642663916418,-0.7069848136511536,-0.7062531553742205
1.4693715364038766,0.0,0.18878614528950724,-1.5095488026184336,-1.0713271155271038,-0.7796764631901978,0.2634747812927126,-0.5191956197049424,-0.5189088846046704,-0.5155365543538067,1.4122642663916418,-0.7069848136511536,-0.7062531553742205
1.4693715364038766,0.0,-0.8001803122029952,-0.4112358518512064,-1.0713271155271038,-0.7796764631901978,0.2634747812927126,-0.5191956197049424,-0.5189088846046704,-0.5155365543538067,1.4122642663916418,-0.7069848136511536,-0.7062531553742205
1.4693715364038766,0.0,-0.8001803122029952,-0.4112358518512064,-1.0713271155271038,-0.7796764631901978,0.2634747812927126,-0.5191956197049424,-0.5189088846046704,-0.5155365543538067,1.4122642663916418,-0.7069848136511536,-0.7062531553742205
1.4693715364038766,0.0,-0.8001803122029952,-0.4112358518512064,-1.0713271155271038,-0.7796764631901978,0.2634747812927126,-0.5191956197049424,-0.5189088846046704,-0.5155365543538067,1.4122642663916418,-0.7069848136511536,-0.7062531553742205
1.4693715364038766,0.0,-0.8001803122029952,-0.4112358518512064,-1.0713271155271038,-0.7796764631901978,0.2634747812927126,-0.5191956197049424,-0.5189088846046704,-0.5155365543538067,1.4122642663916418,-0.7069848136511536,-0.7062531553742205
1.4693715364038766,0.0,-0.8001803122029952,-1.5095488026184336,-1.0713271155271038,0.043946778294491236,0.2634747812927126,-0.5191956197049424,-0.5189088846046704,-0.5155365543538067,1.4122642663916418,-0.7069848136511536,-0.7062531553742205
1.4693715364038766,0.0,-0.8001803122029952,-1.5095488026184336,-1.0713271155271038,0.043946778294491236,0.2634747812927126,-0.5191956197049424,-0.5189088846046704,-0.5155365543538067,1.4122642663916418,-0.7069848136511536,-0.7062531553742205
1.4693715364038766,0.0,-0.8001803122029952,-1.5095488026184336,-1.0713271155271038,0.043946778294491236,0.2634747812927126,-0.5191956197049424,-0.5189088846046704,-0.5155365543538067,1.4122642663916418,-0.7069848136511536,-0.7062531553742205
1.4693715364038766,0.0,-0.8001803122029952,-1.5095488026184336,-1.0713271155271038,0.043946778294491236,0.2634747812927126,-0.5191956197049424,-0.5189088846046704,-0.5155365543538067,1.4122642663916418,-0.7069848136511536,-0.7062531553742205
1.4693715364038766,0.0,-1.7891467696954977,-0.4112358518512064,-0.1146357418750505,-0.7796764631901978,0.2634747812927126,-0.5191956197049424,-0.5189088846046704,-0.5155365543538067,1.4122642663916418,-0.7069848136511536,-0.7062531553742205
1.4693715364038766,0.0,-1.7891467696954977,-0.4112358518512064,-0.1146357418750505,-0.7796764631901978,0.2634747812927126,-0.5191956197049424,-0.5189088846046704,-0.5155365543538067,1.4122642663916418,-0.7069848136511536,-0.7062531553742205
1.4693715364038766,0.0,-1.7891467696954977,-0.4112358518512064,-0.1146357418750505,-0.7796764631901978,0.2634747812927126,-0.5191956197049424,-0.5189088846046704,-0.5155365543538067,1.4122642663916418,-0.7069848136511536,-0.7062531553742205
1.4693715364038766,0.0,-1.7891467696954977,-0.4112358518512064,-0.1146357418750505,-0.7796764631901978,0.2634747812927126,-0.5191956197049424,-0.5189088846046704,-0.5155365543538067,1.4122642663916418,-0.7069848136511536,-0.7062531553742205
1.921485855297377,0.0,-0.8001803122029952,-1.5095488026184336,-1.0713271155271038,-0.7796764631901978,-0.12979276043770768,-0.5191956197049424,-0.5189088846046704,-0.5155365543538067,-0.7080827744477431,-0.7069848136511536,1.4159228774986965
1.4693715364038766,0.0,0.18878614528950724,-1.5095488026184336,-1.0713271155271038,-0.7796764631901978,0.2634747812927126,-0.5191956197049424,-0.5189088846046704,-0.5155365543538067,-0.7080827744477431,-0.7069848136511536,1.4159228774986965
1.4693715364038766,0.0,0.18878614528950724,-1.5095488026184336,-1.0713271155271038,-0.7796764631901978,0.2634747812927126,-0.5191956197049424,-0.5189088846046704,-0.5155365543538067,-0.7080827744477431,-0.7069848136511536,1.4159228774986965
1.4693715364038766,0.0,0.18878614528950724,-1.5095488026184336,-1.0713271155271038,-0.7796764631901978,0.2634747812927126,-0.5191956197049424,-0.5189088846046704,-0.5155365543538067,-0.7080827744477431,-0.7069848136511536,1.4159228774986965
1.4693715364038766,0.0,-0.8001803122029952,-0.4112358518512064,-1.0713271155271038,-0.7796764631901978,0.2634747812927126,-0.5191956197049424,-0.5189088846046704,-0.5155365543538067,-0.7080827744477431,-0.7069848136511536,1.4159228774986965
1.4693715364038766,0.0,-0.8001803122029952,-0.4112358518512064,-1.0713271155271038,-0.7796764631901978,0.2634747812927126,-0.5191956197049424,-0.5189088846046704,-0.5155365543538067,-0.7080827744477431,-0.7069848136511536,1.4159228774986965
1.4693715364038766,0.0,-0.8001803122029952,-0.4112358518512064,-1.0713271155271038,-0.7796764631901978,0.2634747812927126,-0.5191956197049424,-0.5189088846046704,-0.5155365543538067,-0.7080827744477431,-0.7069848136511536,1.4159228774986965
1.4693715364038766,0.0,-0.8001803122029952,-0.4112358518512064,-1.0713271155271038,-0.7796764631901978,0.2634747812927126,-0.5191956197049424,-0.5189088846046704,-0.5155365543538067,-0.7080827744477431,-0.7069848136511536,1.4159228774986965
1.4693715364038766,0.0,-0.8001803122029952,-1.5095488026184336,-1.0713271155271038,0.043946778294491236,0.2634747812927126,-0.5191956197049424,-0.5189088846046704,-0.5155365543538067,-0.7080827744477431,-0.7069848136511536,1.4159228774986965
1.4693715364038766,0.0,-0.8001803122029952,-1.5095488026184336,-1.0713271155271038,0.043946778294491236,0.2634747812927126,-0.5191956197049424,-0.5189088846046704,-0.5155365543538067,-0.7080827744477431,-0.7069848136511536,1.4159228774986965
1.4693715364038766,0.0,-0.8001803122029952,-1.5095488026184336,-1.0713271155271038,0.043946778294491236,0.2634747812927126,-0.5191956197049424,-0.5189088846046704,-0.5155365543538067,-0.7080827744477431,-0.7069848136511536,1.4159228774986965
1.4693715364038766,0.0,-0.8001803122029952,-1.5095488026184336,-1.0713271155271038,0.043946778294491236,0.2634747812927126,-0.5191956197049424,-0.5189088846046704,-0.5155365543538067,-0.7080827744477431,-0.7069848136511536,1.4159228774986965
1.4693715364038766,0.0,-1.7891467696954977,-0.4112358518512064,-0.1146357418750505,-0.7796764631901978,0.2634747812927126,-0.5191956197049424,-0.5189088846046704,-0.5155365543538067,-0.7080827744477431,-0.7069848136511536,1.4159228774986965
1.4693715364038766,0.0,-1.7891467696954977,-0.4112358518512064,-0.1146357418750505,-0.7796764631901978,0.2634747812927126,-0.5191956197049424,-0.5189088846046704,-0.5155365543538067,-0.7080827744477431,-0.7069848136511536,1.4159228774986965
1.4693715364038766,0.0,-1.7891467696954977,-0.4112358518512064,-0.1146357418750505,-0.7796764631901978,0.2634747812927126,-0.5191956197049424,-0.5189088846046704,-0.5155365543538067,-0.7080827744477431,-0.7069848136511536,1.4159228774986965
1.4693715364038766,0.0,-1.7891467696954977,-0.4112358518512064,-0.1146357418750505,-0.7796764631901978,0.2634747812927126,-0.5191956197049424,-0.5189088846046704,-0.5155365543538067,-0.7080827744477431,-0.7069848136511536,1.4159228774986965
1.921485855297377,5.496,-0.8001803122029952,-1.5095488026184336,-1.0713271155271038,-0.7796764631901978,-0.523060302168128,-0.12280184367735862,-0.5189088846046704,-0.5155365543538067,-0.7080827744477431,1.4144575395270493,-0.7062531553742205
1.4693715364038766,4.478,0.18878614528950724,-1.5095488026184336,-1.0713271155271038,-0.7796764631901978,-0.523060302168128,0.27359193235022516,-0.5189088846046704,-0.5155365543538067,-0.7080827744477431,1.4144575395270493,-0.7062531553742205
1.4693715364038766,3.84,0.18878614528950724,-1.5095488026184336,-1.0713271155271038,-0.7796764631901978,-0.523060302168128,0.27359193235022516,-0.5189088846046704,-0.5155365543538067,-0.7080827744477431,1.4144575395270493,-0.7062531553742205
1.4693715364038766,4.478,0.18878614528950724,-1.5095488026184336,-1.0713271155271038,-0.7796764631901978,-0.523060302168128,0.27359193235022516,-0.5189088846046704,-0.5155365543538067,-0.7080827744477431,1.4144575395270493,-0.7062531553742205
1.4693715364038766,4.608,-0.8001803122029952,-0.4112358518512064,-1.0713271155271038,-0.7796764631901978,-0.523060302168128,0.27359193235022516,-0.5189088846046704,-0.5155365543538067,-0.7080827744477431,1.4144575395270493,-0.7062531553742205
1.4693715364038766,4.586,-0.8001803122029952,-0.4112358518512064,-1.0713271155271038,-0.7796764631901978,-0.523060302168128,0.27359193235022516,-0.5189088846046704,-0.5155365543538067,-0.7080827744477431,1.4144575395270493,-0.7062531553742205
1.4693715364038766,4.921,-0.8001803122029952,-0.4112358518512064,-1.0713271155271038,-0.7796764631901978,-0.523060302168128,0.27359193235022516,-0.5189088846046704,-0.5155365543538067,-0.7080827744477431,1.4144575395270493,-0.7062531553742205
1.4693715364038766,4.589,-0.8001803122029952,-0.4112358518512064,-1.0713271155271038,-0.7796764631901978,-0.523060302168128,0.27359193235022516,-0.5189088846046704,-0.5155365543538067,-0.7080827744477431,1.4144575395270493,-0.7062531553742205
1.4693715364038766,4.608,-0.8001803122029952,-1.5095488026184336,-1.0713271155271038,0.043946778294491236,-0.523060302168128,0.27359193235022516,-0.5189088846046704,-0.5155365543538067,-0.7080827744477431,1.4144575395270493,-0.7062531553742205
1.4693715364038766,4.591,-0.8001803122029952,-1.5095488026184336,-1.0713271155271038,0.043946778294491236,-0.523060302168128,0.27359193235022516,-0.5189088846046704,-0.5155365543538067,-0.7080827744477431,1.4144575395270493,-0.7062531553742205
1.4693715364038766,4.921,-0.8001803122029952,-1.5095488026184336,-1.0713271155271038,0.043946778294491236,-0.523060302168128,0.27359193235022516,-0.5189088846046704,-0.5155365543538067,-0.7080827744477431,1.4144575395270493,-0.7062531553742205
1.4693715364038766,4.591,-0.8001803122029952,-1.5095488026184336,-1.0713271155271038,0.043946778294491236,-0.523060302168128,0.27359193235022516,-0.5189088846046704,-0.5155365543538067,-0.7080827744477431,1.4144575395270493,-0.7062531553742205
1.4693715364038766,4.608,-1.7891467696954977,-0.4112358518512064,-0.1146357418750505,-0.7796764631901978,-0.523060302168128,0.27359193235022516,-0.5189088846046704,-0.5155365543538067,-0.7080827744477431,1.4144575395270493,-0.7062531553742205
1.4693715364038766,4.59,-1.7891467696954977,-0.4112358518512064,-0.1146357418750505,-0.7796764631901978,-0.523060302168128,0.27359193235022516,-0.5189088846046704,-0.5155365543538067,-0.7080827744477431,1.4144575395270493,-0.7062531553742205
1.4693715364038766,4.921,-1.7891467696954977,-0.4112358518512064,-0.1146357418750505,-0.7796764631901978,-0.523060302168128,0.27359193235022516,-0.5189088846046704,-0.5155365543538067,-0.7080827744477431,1.4144575395270493,-0.7062531553742205
1.4693715364038766,4.591,-1.7891467696954977,-0.4112358518512064,-0.1146357418750505,-0.7796764631901978,-0.523060302168128,0.27359193235022516,-0.5189088846046704,-0.5155365543538067,-0.7080827744477431,1.4144575395270493,-0.7062531553742205
1.921485855297377,0.0,-0.8001803122029952,-1.5095488026184336,-1.0713271155271038,-0.7796764631901978,-0.523060302168128,-0.12280184367735862,-0.5189088846046704,-0.5155365543538067,1.4122642663916418,-0.7069848136511536,-0.7062531553742205
1.4693715364038766,0.0,0.18878614528950724,-1.5095488026184336,-1.0713271155271038,-0.7796764631901978,-0.523060302168128,0.27359193235022516,-0.5189088846046704,-0.5155365543538067,1.4122642663916418,-0.7069848136511536,-0.7062531553742205
1.4693715364038766,0.0,0.18878614528950724,-1.5095488026184336,-1.0713271155271038,-0.7796764631901978,-0.523060302168128,0.27359193235022516,-0.5189088846046704,-0.5155365543538067,1.4122642663916418,-0.7069848136511536,-0.7062531553742205
1.4693715364038766,0.0,0.18878614528950724,-1.5095488026184336,-1.0713271155271038,-0.7796764631901978,-0.523060302168128,0.27359193235022516,-0.5189088846046704,-0.5155365543538067,1.4122642663916418,-0.7069848136511536,-0.7062531553742205
1.4693715364038766,0.0,-0.8001803122029952,-0.4112358518512064,-1.0713271155271038,-0.7796764631901978,-0.523060302168128,0.27359193235022516,-0.5189088846046704,-0.5155365543538067,1.4122642663916418,-0.7069848136511536,-0.7062531553742205
1.4693715364038766,0.0,-0.8001803122029952,-0.4112358518512064,-1.0713271155271038,-0.7796764631901978,-0.523060302168128,0.27359193235022516,-0.5189088846046704,-0.5155365543538067,1.4122642663916418,-0.7069848136511536,-0.7062531553742205
1.4693715364038766,0.0,-0.8001803122029952,-0.4112358518512064,-1.0713271155271038,-0.7796764631901978,-0.523060302168128,0.27359193235022516,-0.5189088846046704,-0.5155365543538067,1.4122642663916418,-0.7069848136511536,-0.7062531553742205
1.4693715364038766,0.0,-0.8001803122029952,-0.4112358518512064,-1.0713271155271038,-0.7796764631901978,-0.523060302168128,0.27359193235022516,-0.5189088846046704,-0.5155365543538067,1.4122642663916418,-0.7069848136511536,-0.7062531553742205
1.4693715364038766,0.0,-0.8001803122029952,-1.5095488026184336,-1.0713271155271038,0.043946778294491236,-0.523060302168128,0.27359193235022516,-0.5189088846046704,-0.5155365543538067,1.4122642663916418,-0.7069848136511536,-0.7062531553742205
1.4693715364038766,0.0,-0.8001803122029952,-1.5095488026184336,-1.0713271155271038,0.043946778294491236,-0.523060302168128,0.27359193235022516,-0.5189088846046704,-0.5155365543538067,1.4122642663916418,-0.7069848136511536,-0.7062531553742205
1.4693715364038766,0.0,-0.8001803122029952,-1.5095488026184336,-1.0713271155271038,0.043946778294491236,-0.523060302168128,0.27359193235022516,-0.5189088846046704,-0.5155365543538067,1.4122642663916418,-0.7069848136511536,-0.7062531553742205
1.4693715364038766,0.0,-0.8001803122029952,-1.5095488026184336,-1.0713271155271038,0.043946778294491236,-0.523060302168128,0.27359193235022516,-0.5189088846046704,-0.5155365543538067,1.4122642663916418,-0.7069848136511536,-0.7062531553742205
1.4693715364038766,0.0,-1.7891467696954977,-0.4112358518512064,-0.1146357418750505,-0.7796764631901978,-0.523060302168128,0.27359193235022516,-0.5189088846046704,-0.5155365543538067,1.4122642663916418,-0.7069848136511536,-0.7062531553742205
1.4693715364038766,0.0,-1.7891467696954977,-0.4112358518512064,-0.1146357418750505,-0.7796764631901978,-0.523060302168128,0.27359193235022516,-0.5189088846046704,-0.5155365543538067,1.4122642663916418,-0.7069848136511536,-0.7062531553742205
1.4693715364038766,0.0,-1.7891467696954977,-0.4112358518512064,-0.1146357418750505,-0.7796764631901978,-0.523060302168128,0.27359193235022516,-0.5189088846046704,-0.5155365543538067,1.4122642663916418,-0.7069848136511536,-0.7062531553742205
1.4693715364038766,0.0,-1.7891467696954977,-0.4112358518512064,-0.1146357418750505,-0.7796764631901978,-0.523060302168128,0.27359193235022516,-0.5189088846046704,-0.5155365543538067,1.4122642663916418,-0.7069848136511536,-0.7062531553742205
1.921485855297377,0.0,-0.8001803122029952,-1.5095488026184336,-1.0713271155271038,-0.7796764631901978,-0.523060302168128,-0.12280184367735862,-0.5189088846046704,-0.5155365543538067,-0.7080827744477431,-0.7069848136511536,1.4159228774986965
1.4693715364038766,0.0,0.18878614528950724,-1.5095488026184336,-1.0713271155271038,-0.7796764631901978,-0.523060302168128,0.27359193235022516,-0.5189088846046704,-0.5155365543538067,-0.7080827744477431,-0.7069848136511536,1.4159228774986965
1.4693715364038766,0.0,0.18878614528950724,-1.5095488026184336,-1.0713271155271038,-0.7796764631901978,-0.523060302168128,0.27359193235022516,-0.5189088846046704,-0.5155365543538067,-0.7080827744477431,-0.7069848136511536,1.4159228774986965
1.4693715364038766,0.0,0.18878614528950724,-1.5095488026184336,-1.0713271155271038,-0.7796764631901978,-0.523060302168128,0.27359193235022516,-0.5189088846046704,-0.5155365543538067,-0.7080827744477431,-0.7069848136511536,1.4159228774986965
1.4693715364038766,0.0,-0.8001803122029952,-0.4112358518512064,-1.0713271155271038,-0.7796764631901978,-0.523060302168128,0.27359193235022516,-0.5189088846046704,-0.5155365543538067,-0.7080827744477431,-0.7069848136511536,1.4159228774986965
1.4693715364038766,0.0,-0.8001803122029952,-0.4112358518512064,-1.0713271155271038,-0.7796764631901978,-0.523060302168128,0.27359193235022516,-0.5189088846046704,-0.5155365543538067,-0.7080827744477431,-0.7069848136511536,1.4159228774986965
1.4693715364038766,0.0,-0.8001803122029952,-0.4112358518512064,-1.0713271155271038,-0.7796764631901978,-0.523060302168128,0.27359193235022516,-0.5189088846046704,-0.5155365543538067,-0.7080827744477431,-0.7069848136511536,1.4159228774986965
1.4693715364038766,0.0,-0.8001803122029952,-0.4112358518512064,-1.0713271155271038,-0.7796764631901978,-0.523060302168128,0.27359193235022516,-0.5189088846046704,-0.5155365543538067,-0.7080827744477431,-0.7069848136511536,1.4159228774986965
1.4693715364038766,0.0,-0.8001803122029952,-1.5095488026184336,-1.0713271155271038,0.043946778294491236,-0.523060302168128,0.27359193235022516,-0.5189088846046704,-0.5155365543538067,-0.7080827744477431,-0.7069848136511536,1.4159228774986965
1.4693715364038766,0.0,-0.8001803122029952,-1.5095488026184336,-1.0713271155271038,0.043946778294491236,-0.523060302168128,0.27359193235022516,-0.5189088846046704,-0.5155365543538067,-0.7080827744477431,-0.7069848136511536,1.4159228774986965
1.4693715364038766,0.0,-0.8001803122029952,-1.5095488026184336,-1.0713271155271038,0.043946778294491236,-0.523060302168128,0.27359193235022516,-0.5189088846046704,-0.5155365543538067,-0.7080827744477431,-0.7069848136511536,1.4159228774986965
1.4693715364038766,0.0,-0.8001803122029952,-1.5095488026184336,-1.0713271155271038,0.043946778294491236,-0.523060302168128,0.27359193235022516,-0.5189088846046704,-0.5155365543538067,-0.7080827744477431,-0.7069848136511536,1.4159228774986965
1.4693715364038766,0.0,-1.7891467696954977,-0.4112358518512064,-0.1146357418750505,-0.7796764631901978,-0.523060302168128,0.27359193235022516,-0.5189088846046704,-0.5155365543538067,-0.7080827744477431,-0.7069848136511536,1.4159228774986965
1.4693715364038766,0.0,-1.7891467696954977,-0.4112358518512064,-0.1146357418750505,-0.7796764631901978,-0.523060302168128,0.27359193235022516,-0.5189088846046704,-0.5155365543538067,-0.7080827744477431,-0.7069848136511536,1.4159228774986965
1.4693715364038766,0.0,-1.7891467696954977,-0.4112358518512064,-0.1146357418750505,-0.7796764631901978,-0.523060302168128,0.27359193235022516,-0.5189088846046704,-0.5155365543538067,-0.7080827744477431,-0.7069848136511536,1.4159228774986965
1.4693715364038766,0.0,-1.7891467696954977,-0.4112358518512064,-0.1146357418750505,-0.7796764631901978,-0.523060302168128,0.27359193235022516,-0.5189088846046704,-0.5155365543538067,-0.7080827744477431,-0.7069848136511536,1.4159228774986965
1.921485855297377,7.422,-0.8001803122029952,-1.5095488026184336,-1.0713271155271038,-0.7796764631901978,-0.523060302168128,-0.5191956197049424,-0.1230120903844376,-0.5155365543538067,-0.7080827744477431,1.4144575395270493,-0.7062531553742205
1.4693715364038766,9.088,0.18878614528950724,-1.5095488026184336,-1.0713271155271038,-0.7796764631901978,-0.523060302168128,-0.5191956197049424,0.2728847038357953,-0.5155365543538067,-0.7080827744477431,1.4144575395270493,-0.7062531553742205
1.4693715364038766,4.841,0.18878614528950724,-1.5095488026184336,-1.0713271155271038,-0.7796764631901978,-0.523060302168128,-0.5191956197049424,0.2728847038357953,-0.5155365543538067,-0.7080827744477431,1.4144575395270493,-0.7062531553742205
1.4693715364038766,9.684,-0.8001803122029952,-0.4112358518512064,-1.0713271155271038,-0.7796764631901978,-0.523060302168128,-0.5191956197049424,0.2728847038357953,-0.5155365543538067,-0.7080827744477431,1.4144575395270493,-0.7062531553742205
1.4693715364038766,9.684,-0.8001803122029952,-0.4112358518512064,-1.0713271155271038,-0.7796764631901978,-0.523060302168128,-0.5191956197049424,0.2728847038357953,-0.5155365543538067,-0.7080827744477431,1.4144575395270493,-0.7062531553742205
1.4693715364038766,9.684,-0.8001803122029952,-1.5095488026184336,-1.0713271155271038,0.043946778294491236,-0.523060302168128,-0.5191956197049424,0.2728847038357953,-0.5155365543538067,-0.7080827744477431,1.4144575395270493,-0.7062531553742205
1.4693715364038766,9.684,-0.8001803122029952,-1.5095488026184336,-1.0713271155271038,0.043946778294491236,-0.523060302168128,-0.5191956197049424,0.2728847038357953,-0.5155365543538067,-0.7080827744477431,1.4144575395270493,-0.7062531553742205
1.4693715364038766,9.684,-1.7891467696954977,-0.4112358518512064,-0.1146357418750505,-0.7796764631901978,-0.523060302168128,-0.5191956197049424,0.2728847038357953,-0.5155365543538067,-0.7080827744477431,1.4144575395270493,-0.7062531553742205
1.4693715364038766,2.38,-1.7891467696954977,-0.4112358518512064,-0.1146357418750505,-0.7796764631901978,-0.523060302168128,-0.5191956197049424,0.2728847038357953,-0.5155365543538067,-0.7080827744477431,1.4144575395270493,-0.7062531553742205
1.4693715364038766,9.684,-1.7891467696954977,-0.4112358518512064,-0.1146357418750505,-0.7796764631901978,-0.523060302168128,-0.5191956197049424,0.2728847038357953,-0.5155365543538067,-0.7080827744477431,1.4144575395270493,-0.7062531553742205
1.921485855297377,2.574,-0.8001803122029952,-1.5095488026184336,-1.0713271155271038,-0.7796764631901978,-0.523060302168128,-0.5191956197049424,-0.1230120903844376,-0.5155365543538067,1.4122642663916418,-0.7069848136511536,-0.7062531553742205
1.4693715364038766,4.584,0.18878614528950724,-1.5095488026184336,-1.0713271155271038,-0.7796764631901978,-0.523060302168128,-0.5191956197049424,0.2728847038357953,-0.5155365543538067,1.4122642663916418,-0.7069848136511536,-0.7062531553742205
1.4693715364038766,4.234,0.18878614528950724,-1.5095488026184336,-1.0713271155271038,-0.7796764631901978,-0.523060302168128,-0.5191956197049424,0.2728847038357953,-0.5155365543538067,1.4122642663916418,-0.7069848136511536,-0.7062531553742205
1.4693715364038766,4.584,0.18878614528950724,-1.5095488026184336,-1.0713271155271038,-0.7796764631901978,-0.523060302168128,-0.5191956197049424,0.2728847038357953,-0.5155365543538067,1.4122642663916418,-0.7069848136511536,-0.7062531553742205
1.4693715364038766,3.743,-0.8001803122029952,-0.4112358518512064,-1.0713271155271038,-0.7796764631901978,-0.523060302168128,-0.5191956197049424,0.2728847038357953,-0.5155365543538067,1.4122642663916418,-0.7069848136511536,-0.7062531553742205
1.4693715364038766,5.053,-0.8001803122029952,-0.4112358518512064,-1.0713271155271038,-0.7796764631901978,-0.523060302168128,-0.5191956197049424,0.2728847038357953,-0.5155365543538067,1.4122642663916418,-0.7069848136511536,-0.7062531553742205
1.4693715364038766,3.621,-0.8001803122029952,-0.4112358518512064,-1.0713271155271038,-0.7796764631901978,-0.523060302168128,-0.5191956197049424,0.2728847038357953,-0.5155365543538067,1.4122642663916418,-0.7069848136511536,-0.7062531553742205
1.4693715364038766,5.053,-0.8001803122029952,-0.4112358518512064,-1.0713271155271038,-0.7796764631901978,-0.523060302168128,-0.5191956197049424,0.2728847038357953,-0.5155365543538067,1.4122642663916418,-0.7069848136511536,-0.7062531553742205
1.4693715364038766,3.743,-0.8001803122029952,-1.5095488026184336,-1.0713271155271038,0.043946778294491236,-0.523060302168128,-0.5191956197049424,0.2728847038357953,-0.5155365543538067,1.4122642663916418,-0.7069848136511536,-0.7062531553742205
1.4693715364038766,5.053,-0.8001803122029952,-1.5095488026184336,-1.0713271155271038,0.043946778294491236,-0.523060302168128,-0.5191956197049424,0.2728847038357953,-0.5155365543538067,1.4122642663916418,-0.7069848136511536,-0.7062531553742205
